endTime,artistName,trackName,msPlayed,Language
1/5/21 21:47,Pardon My Take,"NFL Week 17, Fastest 2 Minutes, CFP Recap, And We're Not Apologizing For Making The Playoffs",3063641,en
1/5/21 21:54,Zac Chase,"Shiny Sun, Humble Moon",172084,en
1/5/21 21:56,Jay Squared,Catchin' zzz's,113606,en
1/5/21 21:57,Dahm.,Skyline,72933,en
1/5/21 22:00,Deb Never,Stone Cold,167301,en
1/5/21 22:03,SiR,Mood (feat. Zacari),191360,en
1/5/21 22:08,AG Club,Hngover,269113,en
1/5/21 22:12,Felly,Heartstrings (feat. Santana),256000,en
1/5/21 22:17,Aaron Childs,Tangerine - Channel Tres Remix,294445,en
1/5/21 22:20,Abhi The Nomad,Sex n' Drugs,217777,en
1/5/21 22:33,Anderson .Paak,Lockdown,44137,en
1/5/21 22:34,amol,Rose Tint,85397,en
1/5/21 23:08,The O'My's,Niña Fresa,56853,es
1/5/21 23:37,Charles Bradley,Changes,5061,en
1/5/21 23:41,Ariana Grande,Stuck with U (with Justin Bieber),228482,en
1/5/21 23:45,Drake,Up All Night,234333,en
1/5/21 23:49,Lil Wayne,With You,229373,en
1/5/21 23:52,Louis The Child,Last To Leave (feat. Caroline Ailin),180147,en
1/5/21 23:56,"Tyler, The Creator",ARE WE STILL FRIENDS?,265480,en
1/5/21 23:59,Vince Staples,Norf Norf,183160,en
1/6/21 0:03,Drake,Nice For What,210746,en
1/6/21 0:06,Earl Sweatshirt,Sunday (feat. Frank Ocean),205800,en
1/6/21 0:10,EARTHGANG,Meditate (feat. J.I.D.),223140,en
1/6/21 0:16,"Tyler, The Creator","GONE, GONE / THANK YOU",375386,en
1/6/21 0:19,Billie Eilish,MyBoi - TroyBoi Remix,211304,en
1/6/21 0:23,BROCKHAMPTON,IF YOU PRAY RIGHT,217460,en
1/6/21 0:25,"Tyler, The Creator",GROUP B,118466,en
1/6/21 0:29,Mac Miller,Fuck 'Em All,262189,en
1/6/21 0:33,Kanye West,Homecoming,203493,en
1/6/21 0:35,Mick Jenkins,Communicate,141728,en
1/6/21 0:55,Louis The Child,Last To Leave (feat. Caroline Ailin),180188,en
1/6/21 2:38,Sing2Piano,xanny (Originally Performed by Billie Eilish) - Piano Karaoke Version,9729,en
1/6/21 2:38,Billie Eilish,xanny,18857,en
1/6/21 2:42,Billie Eilish,xanny,243726,en
1/6/21 2:45,Billie Eilish,Bored,180002,en
1/6/21 2:49,"Tyler, The Creator",EARFQUAKE,190195,en
1/6/21 3:49,Joji,CAN'T GET OVER YOU (feat. Clams Casino),54411,en
1/6/21 18:12,Daniel Caesar,Hold Me Down,231267,en
1/6/21 18:22,Daniel Caesar,Streetcar,201373,en
1/6/21 19:09,Unknown Artist,Unknown Track,287091,en
1/6/21 22:10,Daniel Caesar,Death & Taxes,32472,en
1/6/21 22:45,Pardon My Take,"NFL Week 17, Fastest 2 Minutes, CFP Recap, And We're Not Apologizing For Making The Playoffs",308343,en
1/6/21 23:32,Pardon My Take,"Matt Schaub, John Kuhn And Browns Are Getting Screwed",1961714,en
1/7/21 4:52,Ariana Grande,Stuck with U (with Justin Bieber),228669,en
1/7/21 14:16,Ray Charles,Georgia on My Mind - Original Master Recording,217414,en
1/7/21 14:21,Ray Charles,It Had to Be You,164666,en
1/7/21 14:23,Sam Cooke,You Send Me,165560,en
1/7/21 14:31,Etta James,A Sunday Kind Of Love,196133,en
1/7/21 14:37,Julie London,I'm In The Mood For Love,149826,en
1/7/21 14:39,Willie Nelson,Georgia on My Mind,7818,en
1/7/21 14:42,Chet Baker,I Fall In Love Too Easily,201440,en
1/7/21 14:47,Billie Holiday,I'll Look Around,195586,en
1/7/21 14:50,Carole King,Bitter with the Sweet,147466,en
1/7/21 14:52,Louis Prima,Pennies From Heaven,141666,en
1/7/21 17:02,The Mamas & The Papas,Blueberries For Breakfast,123690,en
1/7/21 17:46,Pardon My Take,"Matt Schaub, John Kuhn And Browns Are Getting Screwed",2124997,en
1/7/21 19:02,Pardon My Take,"Matt Schaub, John Kuhn And Browns Are Getting Screwed",5429,en
1/7/21 19:06,Domani,Problem,234893,en
1/7/21 19:09,George Georgia,Boulevard Cruising,184930,en
1/7/21 19:09,Zelooperz,Easter Sunday,2141,en
1/7/21 20:50,Kiiara,Gold,225882,en
1/7/21 20:51,Cory Wong,Smooth Move,4881,en
1/7/21 21:00,Cody Fry,Want Me Back,243660,en
1/7/21 21:04,Cory Wong,Golden,212933,en
1/7/21 21:14,Cory Henry,Anything 4 U,228574,en
1/7/21 21:19,Cory Henry,GawtDamn,295111,ha
1/7/21 21:28,Cory Henry,Trade It All,410333,en
1/7/21 21:53,Cory Henry,No Guns,267627,en
1/7/21 22:00,Samm Henshaw,How Does It Feel?,190877,en
1/7/21 22:12,Childish Gambino,Feels Like Summer,297404,en
1/7/21 22:25,Samm Henshaw,Broke,207722,en
1/7/21 22:29,The Avalanches,Because I’m Me,252800,en
1/7/21 22:29,Cory Wong,Lee,6633,en
1/7/21 22:34,Cory Wong,Roll Over,172373,en
1/7/21 22:34,Cory Wong,Smooth Move,4351,en
1/7/21 22:37,Lilac,Hyacinth,127507,en
1/7/21 23:00,tender spring,Hugs,112077,en
1/7/21 23:02,Cory Wong,Lee,7488,en
1/7/21 23:02,Cory Wong,Smooth Move,9802,en
1/7/21 23:03,Cory Wong,Smooth Move,12128,en
1/7/21 23:03,Cory Wong,Golden,1695,en
1/7/21 23:03,Cody Fry,Want Me Back,4373,en
1/7/21 23:03,Cory Wong,Roll Over,3008,en
1/7/21 23:03,Cory Wong,Lee,2837,en
1/7/21 23:03,Cory Wong,Lee,1631,en
1/7/21 23:03,Cory Wong,Smooth Move,3690,en
1/7/21 23:07,Cory Wong,Smooth Move,263061,en
1/7/21 23:40,Disclosure,You & Me - Flume Remix,282812,en
1/7/21 23:45,Kendrick Lamar,Backseat Freestyle,212653,en
1/7/21 23:49,Flatbush Zombies,Bounce,241520,en
1/7/21 23:52,BROCKHAMPTON,BEN CARSON,140930,tr
1/7/21 23:54,BROCKHAMPTON,STAR,161000,en
1/7/21 23:58,Wale,Chillin,204533,en
1/8/21 0:02,Cory Gunz,Foreign,232880,en
1/8/21 0:06,C-Trox,Smoke Rings (feat. Klouds),214285,en
1/8/21 0:10,Drake,I'm Goin In,225306,en
1/8/21 0:18,Jarren Benton,I Deserve It,204474,en
1/8/21 0:19,Hoodie Allen,Cake Boy,48995,en
1/8/21 0:54,Pardon My Take,"Matt Schaub, John Kuhn And Browns Are Getting Screwed",1784588,en
1/8/21 5:07,Daniel Caesar,Streetcar,8725,en
1/8/21 5:11,Daniel Caesar,Streetcar,238336,en
1/8/21 5:16,Daniel Caesar,Get You (feat. Kali Uchis),278203,en
1/8/21 6:20,Mac Ayres,Easy,261780,en
1/8/21 14:48,Unknown Artist,Unknown Track,173778,en
1/8/21 14:52,Myles Jasnowski,Virga,208695,la
1/8/21 14:55,Jay Squared,Carmen,71183,es
1/8/21 15:26,Myles Jasnowski,In Retrospect,175764,en
1/8/21 15:29,L'Indécis,Soulful,37772,en
1/8/21 15:59,Ray Charles,Georgia on My Mind - Original Master Recording,217414,en
1/8/21 16:04,Bonnie Raitt,Thank You - Remastered,170800,en
1/8/21 16:10,Ray Charles,You Don't Know Me,196920,en
1/8/21 16:15,Billie Holiday,I'll Look Around,195586,en
1/8/21 16:15,Willie Nelson,Georgia on My Mind,7534,en
1/8/21 16:35,Sam Cooke,You Send Me,165560,en
1/8/21 16:39,Etta James,A Sunday Kind Of Love,196133,en
1/8/21 16:42,The Mamas & The Papas,Blueberries For Breakfast,180173,en
1/8/21 16:44,Louis Prima,Pennies From Heaven,13562,en
1/8/21 16:44,Carole King,Bitter with the Sweet,147466,en
1/8/21 16:48,Otis Redding,Cigarettes and Coffee,240800,en
1/8/21 17:45,Aretha Franklin,Day Dreaming,239960,en
1/8/21 17:49,Booker T. & the M.G.'s,Sunday Sermon,245693,en
1/8/21 17:51,Julie London,I'm Glad There Is You,147413,en
1/8/21 17:54,Sam Cooke,A Change Is Gonna Come,191160,en
1/8/21 17:58,Bill Withers,Can We Pretend,229573,en
1/8/21 18:23,Doris Day,Again (with The Mellomen),93184,en
1/8/21 21:14,Ray Charles,Georgia on My Mind - Original Master Recording,92266,en
1/8/21 23:24,Pardon My Take,"Chris Long, Jeff Fisher, And Super Wild Card Weekend Preview",518181,en
1/9/21 1:53,Mac Miller,Ascension,292467,en
1/9/21 2:56,Miguel,waves - Tame Impala Remix,151516,en
1/9/21 15:42,Anna Nalick,Breathe (2 AM),6720,en
1/9/21 15:46,Anna Nalick,Breathe (2 AM),272686,en
1/9/21 16:03,Norah Jones,Come Away With Me,17137,en
1/9/21 18:31,Pardon My Take,"Chris Long, Jeff Fisher, And Super Wild Card Weekend Preview",1951172,en
1/9/21 19:46,Pardon My Take,"Chris Long, Jeff Fisher, And Super Wild Card Weekend Preview",10402,en
1/10/21 19:25,Pardon My Take,"Chris Long, Jeff Fisher, And Super Wild Card Weekend Preview",1165711,en
1/10/21 21:32,Pardon My Take,"Chris Long, Jeff Fisher, And Super Wild Card Weekend Preview",1017243,en
1/10/21 21:46,Mac Miller,Ascension,292653,en
1/10/21 22:46,"Tyler, The Creator",Answer,7200,en
1/11/21 1:01,Pardon My Take,"Chris Long, Jeff Fisher, And Super Wild Card Weekend Preview",1746164,en
1/11/21 5:45,Mac Miller,Ascension,292653,en
1/11/21 6:05,Mac Miller,Dang! (feat. Anderson .Paak),229967,ms
1/11/21 14:36,Cory Henry,Happy Days,231571,en
1/11/21 14:39,Loyle Carner,Ain't Nothing Changed,194426,en
1/11/21 15:32,Anderson .Paak,JEWELZ,114043,en
1/11/21 15:35,Daniel Caesar,Streetcar,201568,en
1/11/21 16:16,Daniel Caesar,SUPERPOSITION,263794,en
1/11/21 16:20,Mac Miller,Dunno - Recorded at Spotify Studios NYC,224347,en
1/11/21 16:24,Daniel Caesar,LOVE AGAIN,214277,en
1/11/21 16:28,Mac Ayres,Get to You Again,267450,en
1/11/21 16:32,Daniel Caesar,COMPLEXITIES,230585,en
1/11/21 18:03,Raveena,No Better,195374,en
1/11/21 18:08,Anna Nalick,Breathe (2 AM),279826,en
1/11/21 18:10,Augustana,Boston,135434,en
1/11/21 18:12,Cory Henry,Anything 4 U,11797,en
1/11/21 18:12,Cory Henry,Anything 4 U,82047,en
1/11/21 18:12,Medasin,Melody X,1280,en
1/11/21 18:12,Loyle Carner,Loose Ends,2773,en
1/11/21 18:12,Ryan Beatty,Haircut,1653,en
1/11/21 18:12,Cory Henry,No Guns,10133,en
1/11/21 18:13,FKJ,Risk,7605,en
1/11/21 18:13,Cory Wong,Golden,4213,en
1/11/21 18:13,Vulfpeck,Back Pocket,4085,en
1/11/21 18:13,Cory Henry,No Guns,7488,en
1/11/21 18:14,Kiiara,Gold,37791,en
1/11/21 18:14,Samm Henshaw,How Does It Feel?,5578,en
1/11/21 18:15,Childish Gambino,Feels Like Summer,79565,en
1/11/21 18:15,Samm Henshaw,Broke,2110,en
1/11/21 18:16,Childish Gambino,Feels Like Summer,32607,en
1/11/21 18:17,Cory Wong,Smooth Move,69343,en
1/11/21 18:18,Cory Wong,Roll Over,37734,en
1/11/21 18:18,Cory Wong,Lee,31306,en
1/11/21 18:20,The Avalanches,Because I’m Me,101642,en
1/11/21 18:21,Samm Henshaw,Broke,35925,en
1/11/21 18:22,Cory Henry,GawtDamn,42303,ha
1/11/21 18:22,Samm Henshaw,How Does It Feel?,34133,en
1/11/21 18:23,Cory Wong,Golden,10367,en
1/11/21 18:23,Cody Fry,Want Me Back,36128,en
1/11/21 18:24,Domani,Problem,26048,en
1/11/21 18:27,Felly,Weak Hearts,158302,en
1/11/21 18:34,CoryaYo,1995,159056,und
1/11/21 18:40,Deante' Hitchcock,Growing Up/Mother God,211689,en
1/11/21 20:00,Tommy Newport,Movie Screen,146880,en
1/11/21 21:08,Cory Henry,Trade It All,429433,en
1/11/21 21:13,Cory Henry,No Guns,267627,en
1/11/21 22:52,Pardon My Take,Super Wild Card Weekend Recap + Kirk Herbstreit On CFB National Title Game,2826,en
1/11/21 23:19,Mac Miller,Ascension,116640,en
1/12/21 0:41,Daniel Caesar,OPEN UP,266227,en
1/12/21 0:43,Pardon My Take,Super Wild Card Weekend Recap + Kirk Herbstreit On CFB National Title Game,5924164,en
1/12/21 1:00,"Tyler, The Creator",Glitter,50996,en
1/12/21 14:20,Cory Henry,No Guns,267627,en
1/12/21 14:24,Medasin,Melody X,154038,en
1/12/21 14:39,Louis The Child,Free (with Drew Love),111498,en
1/12/21 15:53,Cory Henry,No Guns,267627,en
1/12/21 15:58,Mac Miller,Ascension,292466,en
1/12/21 16:03,Childish Gambino,Feels Like Summer,297404,en
1/12/21 17:23,Cory Henry,GawtDamn,295111,ha
1/12/21 17:27,Domani,Problem,234893,en
1/12/21 17:54,Cory Wong,Golden,212933,en
1/12/21 17:54,Cory Henry,No Guns,2675,en
1/12/21 17:58,FKJ,Leave My Home,221890,en
1/12/21 18:07,Kwaku Asante,The Way That You Move,220943,en
1/12/21 18:10,Vulfpeck,Wait for the Moment,230676,en
1/12/21 18:29,Tom Misch,Falafel,222289,en
1/12/21 19:18,Masego,Sunday Vibes,22796,en
1/12/21 20:32,Cory Henry,No Guns,97898,en
1/12/21 21:03,Pardon My Take,Super Wild Card Weekend Recap + Kirk Herbstreit On CFB National Title Game,1641323,en
1/12/21 23:43,Tom Misch,Your Love,2368,en
1/12/21 23:43,Knife Party,PLUR Police,11006,de
1/12/21 23:46,Terrace Martin,Beige,197173,en
1/12/21 23:51,Anna Nalick,Breathe (2 AM),279826,en
1/12/21 23:53,Cory Henry,Anything 4 U,10556,en
1/12/21 23:53,"Tyler, The Creator",BEST INTEREST,127921,en
1/12/21 23:53,Cory Henry,No Guns,3715,en
1/12/21 23:58,Disclosure,You & Me - Flume Remix,282812,en
1/12/21 23:59,Cory Henry,Trade It All,38260,en
1/13/21 0:02,Big Wild,6's to 9's (feat. Rationale),206073,en
1/13/21 0:05,Zelooperz,Easter Sunday,8589,en
1/13/21 0:05,Lil Nas X,HOLIDAY,154997,en
1/13/21 0:10,Mac Miller,Dang! (feat. Anderson .Paak),305350,ms
1/13/21 0:14,Cory Henry,Happy Days,231571,en
1/13/21 0:18,Louis The Child,Free (with Drew Love),222253,en
1/13/21 0:23,Mac Ayres,Easy,314357,en
1/13/21 0:27,Deb Never,Stone Cold,4531,en
1/13/21 0:27,Domani,Problem,234893,en
1/13/21 0:31,Ariana Grande,Stuck with U (with Justin Bieber),228482,en
1/13/21 0:34,Louis The Child,Better Not (with Wafia),222865,en
1/13/21 0:38,Bakar,Hell N Back,213573,en
1/13/21 0:41,Louis The Child,Weekend,175058,en
1/13/21 0:44,Louis The Child,Shake Something (feat. Joey Purp),193512,en
1/13/21 0:48,The Avalanches,Because I’m Me,185980,en
1/13/21 0:51,Louis The Child,Last To Leave (feat. Caroline Ailin),180147,en
1/13/21 0:54,Anderson .Paak,CUT EM IN (feat. Rick Ross),177040,en
1/13/21 0:58,Miguel,waves - Tame Impala Remix,18579,en
1/13/21 1:01,Anderson .Paak,CUT EM IN (feat. Rick Ross),177040,en
1/13/21 1:05,Terrace Martin,Beige,197360,en
1/13/21 1:09,Disclosure,You & Me - Flume Remix,282999,en
1/13/21 1:31,Louis The Child,Better Not (with Wafia),7028,en
1/13/21 3:18,Cory Henry,No Guns,267627,en
1/13/21 3:20,Zelooperz,Easter Sunday,103735,en
1/13/21 3:24,Cory Wong,Golden,212933,en
1/13/21 3:24,Domani,Problem,1838,en
1/13/21 3:29,Cory Henry,GawtDamn,295111,ha
1/13/21 3:30,Childish Gambino,Feels Like Summer,9334,en
1/13/21 3:30,Domani,Problem,66190,en
1/13/21 3:31,Unknown Artist,Unknown Track,6037,en
1/13/21 3:31,Unknown Artist,Unknown Track,2716,en
1/13/21 3:31,Unknown Artist,Unknown Track,1381,en
1/13/21 3:31,Mac Miller,Ascension,52686,en
1/13/21 3:32,Childish Gambino,Feels Like Summer,38266,en
1/13/21 3:32,Mac Miller,Ascension,2589,en
1/13/21 3:33,Mac Miller,Ascension,64156,en
1/13/21 3:43,Unknown Artist,Unknown Track,186247,en
1/13/21 4:37,Unknown Artist,Unknown Track,83960,en
1/13/21 15:49,Jay Sean,Down,98293,en
1/13/21 15:54,Cory Henry,GawtDamn,295111,ha
1/13/21 16:06,Cory Henry,Trade It All,410333,en
1/13/21 16:39,Vulfpeck,Back Pocket,92985,en
1/13/21 16:52,Cory Henry,Trade It All,410333,en
1/13/21 16:55,Cory Wong,Golden,212933,en
1/13/21 17:29,Jacob Collier,Time Alone With You (feat. Daniel Caesar),40380,en
1/13/21 19:54,Cory Henry,Trade It All,256736,en
1/13/21 21:14,Cory Wong,Golden,212933,en
1/13/21 21:39,Cody Fry,Want Me Back,238176,en
1/13/21 21:40,Bas,Purge,13514,en
1/13/21 21:40,Bas,Tribe (with J. Cole),1781,en
1/13/21 21:48,Bas,Purge,126015,en
1/13/21 22:10,Mac Miller,Ascension,835,en
1/13/21 22:26,Pardon My Take,"Stone Cold Steve Austin, Bama Natty + Billy vs Jose Canseco Is Officially On",838704,en
1/14/21 0:02,Pardon My Take,"Stone Cold Steve Austin, Bama Natty + Billy vs Jose Canseco Is Officially On",429731,en
1/14/21 0:10,Vulfpeck,Back Pocket,181284,en
1/14/21 1:11,Magic City Hippies,Limestone,20680,en
1/14/21 2:14,Samm Henshaw,How Does It Feel?,3882,en
1/14/21 4:07,Samm Henshaw,How Does It Feel?,180150,en
1/14/21 4:37,Mariah Carey,Obsessed,28351,en
1/14/21 16:06,Mac Miller,Ascension,292466,en
1/14/21 16:07,Mac Miller,Ascension,14154,en
1/14/21 16:09,Bas,Smoke From Fire (with The Hics),118933,en
1/14/21 16:11,Soulja Boy,Pandemic,117342,en
1/14/21 16:17,Bakar,"Having a Good Time, Sometimes",177073,en
1/14/21 16:21,Masego,Mercy Mercy Me,180000,en
1/14/21 16:24,Kembe X,TOO BAD,189380,en
1/14/21 16:28,Smoke DZA,"Santos Party House (feat. Wiz Khalifa, Curren$y, Big K.R.I.T., Girl Talk) - Extended Version",270000,en
1/14/21 16:29,slowthai,MAZZA (feat. A$AP Rocky),30936,en
1/14/21 16:31,Felly,Weak Hearts,158302,en
1/14/21 16:34,CoryaYo,1995,159056,und
1/14/21 16:40,Deante' Hitchcock,Growing Up/Mother God,157555,en
1/14/21 16:43,Tommy Newport,Movie Screen,183907,en
1/14/21 16:45,binki,Sea Sick,130714,en
1/14/21 16:56,No Suits,I'm Good,8105,en
1/14/21 16:56,Old Man Saxon,Hasn't Happened,215047,en
1/14/21 17:21,No Suits,I'm Good,5263,en
1/14/21 17:21,Old Man Saxon,Hasn't Happened,215047,en
1/14/21 17:30,Old Man Saxon,Hasn't Happened,215047,en
1/14/21 17:33,No Suits,I'm Good,181798,en
1/14/21 18:00,Dominic Fike,Politics & Violence,197846,en
1/14/21 18:04,Bas,Amnesia (with Ari Lennox & Kiddominant),215551,en
1/14/21 18:09,Iris Temple,Lemonade,240000,en
1/14/21 18:16,Larry June,Consistent,185189,en
1/14/21 18:22,Blended Babies,Cheap Whiskey 70's Riesling (feat. Anderson .Paak),209493,en
1/14/21 18:25,SiR,John Redcorn,187893,en
1/14/21 19:01,Abhi The Nomad,Marbled,149696,en
1/14/21 19:10,Mac Miller,Ascension,292466,en
1/14/21 19:33,SiR,John Redcorn,14943,en
1/14/21 19:33,Samm Henshaw,How Does It Feel?,719,en
1/14/21 19:50,Pardon My Take,"Stone Cold Steve Austin, Bama Natty + Billy vs Jose Canseco Is Officially On",1023708,en
1/14/21 20:31,Pardon My Take,"Stone Cold Steve Austin, Bama Natty + Billy vs Jose Canseco Is Officially On",1225697,en
1/14/21 20:38,Pardon My Take,"Stone Cold Steve Austin, Bama Natty + Billy vs Jose Canseco Is Officially On",0,en
1/14/21 20:41,Felly,Weak Hearts,158302,en
1/14/21 20:45,No Suits,I'm Good,181798,en
1/14/21 20:53,Smoke DZA,"Santos Party House (feat. Wiz Khalifa, Curren$y, Big K.R.I.T., Girl Talk) - Extended Version",270000,en
1/14/21 21:00,Masego,Mercy Mercy Me,14884,en
1/14/21 22:13,Smoke DZA,"Santos Party House (feat. Wiz Khalifa, Curren$y, Big K.R.I.T., Girl Talk) - Extended Version",72910,en
1/14/21 22:19,Unknown Mortal Orchestra,Hunnybee,1951,lb
1/14/21 22:19,The Avalanches,Because I’m Me,235498,en
1/14/21 22:23,Iris Temple,Lemonade,240000,en
1/14/21 22:27,Dominic Fike,Politics & Violence,197846,en
1/14/21 22:40,Blended Babies,Cheap Whiskey 70's Riesling (feat. Anderson .Paak),209493,en
1/14/21 22:43,Kembe X,TOO BAD,189380,en
1/14/21 22:46,Felly,Weak Hearts,158302,en
1/14/21 22:56,Masego,Mercy Mercy Me,180000,en
1/14/21 23:01,Mac Miller,Ascension,125731,en
1/14/21 23:33,Cory Henry,Anything 4 U,2507,en
1/14/21 23:33,Ray Charles,Georgia on My Mind - Original Master Recording,21292,en
1/14/21 23:33,Ariana Grande,Stuck with U (with Justin Bieber),131006,en
1/14/21 23:33,Kiiara,Gold,6710,en
1/14/21 23:33,GRiZ,Find My Own Way,2879,en
1/14/21 23:33,Anna Nalick,Breathe (2 AM),3831,en
1/14/21 23:36,Anderson .Paak,CUT EM IN (feat. Rick Ross),177040,en
1/14/21 23:39,"Tyler, The Creator",BEST INTEREST,127921,en
1/14/21 23:42,Domani,Problem,234893,en
1/14/21 23:46,Louis The Child,Shake Something (feat. Joey Purp),193512,en
1/14/21 23:46,Cory Henry,No Guns,33515,en
1/14/21 23:51,Mac Miller,Dang! (feat. Anderson .Paak),305350,ms
1/14/21 23:55,Louis The Child,Better Not (with Wafia),222865,en
1/15/21 0:04,Big Wild,6's to 9's (feat. Rationale),206073,en
1/15/21 0:08,Louis The Child,Free (with Drew Love),222253,en
1/15/21 0:11,Cory Henry,Happy Days,231571,en
1/15/21 0:11,Mac Miller,Ascension,4795,en
1/15/21 0:14,Louis The Child,Last To Leave (feat. Caroline Ailin),180147,en
1/15/21 0:19,Miguel,waves - Tame Impala Remix,253346,en
1/15/21 0:22,Louis The Child,Weekend,175058,en
1/15/21 0:25,Terrace Martin,Beige,197173,en
1/15/21 0:30,Disclosure,You & Me - Flume Remix,282812,en
1/15/21 0:32,Lil Nas X,HOLIDAY,154997,en
1/15/21 0:36,Ariana Grande,Stuck with U (with Justin Bieber),228482,en
1/15/21 0:36,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),12097,en
1/15/21 0:36,Peach Pit,Peach Pit,1695,en
1/15/21 0:36,"Tyler, The Creator",Answer,1300,en
1/15/21 0:36,Cory Henry,GawtDamn,2113,ha
1/15/21 0:36,KYLE,Sex & Super Smash Bros.,1207,en
1/15/21 0:42,Mac Miller,Jet Fuel,345213,en
1/15/21 0:46,J. Cole,Can't Get Enough,225960,en
1/15/21 0:50,Dominic Fike,Babydoll,57255,en
1/15/21 0:50,Kendrick Lamar,A.D.H.D,215509,en
1/15/21 3:14,Dibia$E,Spamburger (feat. Selfish),7459,en
1/15/21 3:18,Slum Village,Selfish,227667,en
1/15/21 3:19,Masego,Mercy Mercy Me,17451,en
1/15/21 3:19,Masego,Mercy Mercy Me,2763,en
1/15/21 3:19,Slum Village,Tainted,24968,en
1/15/21 3:22,Masego,Mercy Mercy Me,179974,en
1/15/21 3:22,Mac Miller,Ascension,6296,en
1/15/21 3:25,Masego,Mercy Mercy Me,407,en
1/15/21 3:28,Masego,Mercy Mercy Me,180000,en
1/15/21 3:35,Mac Miller,Ascension,664,en
1/15/21 3:53,Masego,Mercy Mercy Me,22325,en
1/15/21 4:32,A Tribe Called Quest,Electric Relaxation,2217,en
1/15/21 4:32,Slum Village,Selfish,225400,en
1/15/21 18:41,Cory Henry,GawtDamn,295111,ha
1/15/21 19:39,Cory Henry,Trade It All,330389,en
1/15/21 19:42,Dominic Fike,Babydoll,97960,en
1/15/21 20:12,Pell,Got It Like That - Eleven:11 Remix,20260,en
1/15/21 22:11,Dominic Fike,Babydoll,975,en
1/15/21 22:11,Pardon My Take,Andrew Hawkins & Warren Sharp Preview NFL Super Divisional Round and James Harden is a Chonk King,371,en
1/15/21 22:11,Pardon My Take,Andrew Hawkins & Warren Sharp Preview NFL Super Divisional Round and James Harden is a Chonk King,441,en
1/15/21 22:25,Pardon My Take,Andrew Hawkins & Warren Sharp Preview NFL Super Divisional Round and James Harden is a Chonk King,706351,en
1/16/21 0:13,Pardon My Take,Andrew Hawkins & Warren Sharp Preview NFL Super Divisional Round and James Harden is a Chonk King,943101,en
1/16/21 1:10,Terrace Martin,Beige,12714,en
1/16/21 1:14,Terrace Martin,Beige,184635,en
1/16/21 1:17,Masego,Mercy Mercy Me,180000,en
1/16/21 1:17,Lil Nas X,HOLIDAY,8944,en
1/16/21 1:22,Mac Miller,Dang! (feat. Anderson .Paak),305351,ms
1/16/21 1:27,Cory Henry,No Guns,267814,en
1/16/21 1:29,"Tyler, The Creator",BEST INTEREST,128108,en
1/16/21 1:36,Cory Henry,Trade It All,410179,en
1/16/21 1:39,Old Man Saxon,Hasn't Happened,215071,en
1/16/21 2:43,Ray Charles,Georgia on My Mind - Original Master Recording,215583,en
1/16/21 6:51,Cory Henry,Trade It All,404171,en
1/16/21 15:31,Ray Charles,Georgia on My Mind - Original Master Recording,6378,en
1/16/21 15:35,Ray Charles,Georgia on My Mind - Original Master Recording,211403,en
1/16/21 15:38,Masego,Mercy Mercy Me,180000,en
